,Unnamed: 0,filepath,size(byte),traditional(us),dadi-5M(us),dadi-10M(us),dadi-100M(us)
2113,2113,/etc/ca-certificates/update.d,4096,0.23,15.166666666666666,7.666666666666667,1.6142857142857143
2114,2114,/var/lib/dpkg/info/tzdata.postinst,1330,4.1,143.5,72.33333333333333,13.042857142857143
2115,2115,/etc/apt/trusted.gpg.d/debian-archive-buster-security-automatic.gpg,8141,24.32,825.1666666666666,412.0,71.1
2116,2116,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/IdType/Uncommon.pl,1234,3.88,133.5,67.83333333333333,12.185714285714285
2117,2117,/usr/share/X11/locale/zh_HK.UTF-8,4096,0.16,3.5,2.166666666666667,0.7571428571428571
2118,2118,/usr/share/fonts/truetype/dejavu/DejaVuSans.ttf,757076,2270.81,109318.83333333333,50665.666666666664,6487.271428571428
2119,2119,/etc/update-motd.d,4096,0.22,9.166666666666666,5.333333333333333,1.3285714285714287
2120,2120,/var/lib/dpkg/info/init-system-helpers.md5sums,1060,3.38,126.83333333333333,62.166666666666664,11.3
2121,2121,/lib/terminfo/s/screen.xterm-256color,3573,10.86,386.1666666666667,194.83333333333334,33.614285714285714
2122,2122,/usr/share/perl5/Debconf/Template.pm,8201,24.540000000000003,834.1666666666666,418.6666666666667,71.95714285714286
2123,2123,/usr/lib/x86_64-linux-gnu/perl-base/unicore/To/Fold.pl,24845,74.25999999999999,2508.1666666666665,1252.1666666666667,214.32857142857142
2124,2124,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/IdType/NotXID.pl,4410,13.25,453.8333333333333,228.66666666666666,39.58571428571429
2125,2125,/var/lib/dpkg/info/passwd.conffiles,111,0.5,22.5,11.0,2.3285714285714283
2126,2126,/var/lib/dpkg/info/perl-base.postrm,193,0.73,28.166666666666668,15.0,2.9
2127,2127,/var/lib/dpkg/info/libkeyutils1:amd64.symbols,2013,6.1899999999999995,211.5,106.33333333333333,18.32857142857143
2128,2128,/usr/share/ca-certificates/mozilla/Certigna_Root_CA.crt,2264,6.93,238.16666666666666,119.66666666666667,20.84285714285714
2129,2129,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/_PerlPr2.pl,603,1.99,70.5,35.833333333333336,6.4714285714285715
2130,2130,/usr/share/keyrings/debian-archive-bullseye-automatic.gpg,8700,26.05,880.5,441.8333333333333,75.92857142857143
2131,2131,/usr/share/lintian/profiles/dpkg/main.profile,270,1.05,63.166666666666664,28.833333333333332,5.585714285714285
2132,2132,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Gonm.pl,575,1.8800000000000001,66.16666666666667,34.166666666666664,6.071428571428571
2133,2133,/etc/ssl/certs/cd8c0d63.0,0,6.1,200.16666666666666,101.33333333333333,17.814285714285713
2134,2134,/var/lib/dpkg/info/libsmartcols1:amd64.symbols,7813,23.55,794.1666666666666,397.1666666666667,68.07142857142857
2135,2135,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Gc/Mc.pl,2422,7.42,257.5,127.16666666666667,22.242857142857144
2136,2136,/etc/ssl/certs/5f618aec.0,0,5.81,195.16666666666666,97.5,17.042857142857144
2137,2137,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Lb/IN.pl,534,1.75,62.5,31.5,5.871428571428571
2138,2138,/var/lib/dpkg/info/libwebp6:amd64.shlibs,19,0.21000000000000002,14.5,5.5,1.5857142857142856
2139,2139,/var/lib/dpkg/info/readline-common.md5sums,669,2.16,82.16666666666667,38.166666666666664,6.928571428571429
2140,2140,/etc/ssl/certs/cd58d51e.0,0,3.97,131.83333333333334,66.5,11.385714285714286
2141,2141,/var/lib/dpkg/info/libkrb5support0:amd64.symbols,5186,15.59,539.1666666666666,265.8333333333333,45.871428571428574
2142,2142,/var/lib/dpkg/info/libbz2-1.0:amd64.shlibs,22,0.22,12.166666666666666,6.333333333333333,1.5571428571428572
2143,2143,/lib/x86_64-linux-gnu/security/pam_unix.so,59312,177.13,5941.833333333333,2970.1666666666665,509.4714285714286
2144,2144,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/InSC/Number.pl,979,3.08,109.5,55.666666666666664,9.67142857142857
2145,2145,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/GCB/EX.pl,4334,13.24,444.8333333333333,222.83333333333334,38.55714285714286
2146,2146,/usr/lib/x86_64-linux-gnu/libidn2.so.0.3.7,128944,384.65000000000003,12895.833333333334,6439.0,1102.7857142857142
2147,2147,/var/lib/dpkg/info/readline-common.postrm,66,0.38,18.5,12.0,2.3285714285714283
2148,2148,/etc/fonts/conf.avail/58-dejavu-lgc-sans-mono.conf,1545,4.779999999999999,165.16666666666666,82.16666666666667,14.7
2149,2149,/var/lib/dpkg/info/libsystemd0:amd64.md5sums,230,0.84,32.16666666666667,16.166666666666664,3.3
2150,2150,/lib/systemd/system/apt-daily.timer,156,0.6,19.833333333333332,9.0,1.957142857142857
2151,2151,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/1.pl,2086,6.43,218.5,110.33333333333333,19.042857142857144
2152,2152,/usr/share/ca-certificates/mozilla/Microsoft_ECC_Root_Certificate_Authority_2017.crt,875,2.7800000000000002,88.83333333333333,44.666666666666664,8.357142857142858
2153,2153,/etc/apt/trusted.gpg.d/debian-archive-stretch-automatic.gpg,7443,22.450000000000003,760.1666666666666,377.5,65.1
2154,2154,/usr/lib/x86_64-linux-gnu/gconv/IBM297.so,18544,55.5,1872.5,934.3333333333334,160.21428571428572
2155,2155,/var/lib/dpkg/info/fontconfig-config.list,3013,9.139999999999999,310.8333333333333,156.0,26.928571428571427
2156,2156,/usr/lib/x86_64-linux-gnu/gconv/ISO_6937.so,26736,80.33,2690.1666666666665,1344.1666666666667,229.67142857142858
2157,2157,/usr/lib/x86_64-linux-gnu/gconv/IBM1163.so,18544,55.71,1871.8333333333333,936.3333333333334,160.5
2158,2158,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Grek.pl,857,2.68,97.16666666666667,49.0,8.557142857142857
2159,2159,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Orya.pl,671,2.13,80.16666666666667,38.333333333333336,7.185714285714286
2160,2160,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Cyrl.pl,577,1.8900000000000001,66.5,33.5,6.1571428571428575
2161,2161,/var/lib/dpkg/info/libffi7:amd64.triggers,67,0.36,15.5,8.166666666666668,1.7857142857142858
2162,2162,/etc/bash.bashrc,1994,6.13,209.83333333333334,106.66666666666667,18.32857142857143
2163,2163,/usr/share/perl5/Debconf/FrontEnd/Readline.pm,3612,11.06,370.8333333333333,186.33333333333334,32.75714285714286
2164,2164,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/In/6_1.pl,6760,20.37,687.1666666666666,343.6666666666667,59.15714285714286
2165,2165,/usr/lib/x86_64-linux-gnu/perl-base/File/Glob.pm,1610,4.949999999999999,172.83333333333334,85.66666666666667,14.842857142857143
2166,2166,/var/lib/dpkg/info/libpcre3:amd64.list,630,2.07,73.16666666666667,36.5,6.5285714285714285
2167,2167,/lib/x86_64-linux-gnu/security/pam_tty_audit.so,14176,42.440000000000005,1428.5,715.5,123.12857142857143
2168,2168,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Vo/Tr.pl,657,2.12,77.5,38.5,6.928571428571429
2169,2169,/var/lib/dpkg/info/libexpat1:amd64.symbols,4791,14.5,489.8333333333333,245.5,42.7
2170,2170,/usr/lib/x86_64-linux-gnu/libicuio.so.67.1,55456,165.31,5543.5,2768.3333333333335,473.2142857142857
2171,2171,/etc/rc0.d,4096,0.15000000000000002,2.5,1.3333333333333335,0.6428571428571428
2172,2172,/usr/lib/x86_64-linux-gnu/libpcreposix.so.3.13.3,14248,42.53,1422.8333333333333,713.8333333333334,122.24285714285715
2173,2173,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Lb/CL.pl,1466,4.569999999999999,159.83333333333334,80.16666666666667,14.414285714285715
2174,2174,/var/lib/dpkg/info/libpam0g:amd64.symbols,3233,9.969999999999999,333.1666666666667,169.16666666666666,28.84285714285714
2175,2175,/usr/lib/x86_64-linux-gnu/libexslt.so.0.8.20,96256,286.92,9602.166666666666,4806.5,820.9
2176,2176,/etc/ssl/certs/GlobalSign_Root_CA_-_R3.pem,0,3.86,127.83333333333333,63.333333333333336,11.385714285714286
2177,2177,/etc/ssl/certs/14bc7599.0,0,2.77,101.83333333333333,52.666666666666664,8.957142857142857
2178,2178,/usr/lib/x86_64-linux-gnu/gconv/IBM921.so,18544,55.39,1861.5,933.0,160.3
2179,2179,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/500.pl,635,2.02,72.83333333333333,38.5,6.757142857142857
2180,2180,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Gc/Pd.pl,691,2.2,78.5,40.5,7.1
2181,2181,/usr/share/perl5/Debconf/Element/Teletype/Boolean.pm,1196,3.7600000000000002,131.5,64.33333333333334,11.67142857142857
2182,2182,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Ea/A.pl,2219,6.84,230.16666666666666,116.5,20.15714285714286
2183,2183,/var/lib/dpkg/info/apt.md5sums,13554,40.61,1364.5,683.3333333333334,117.72857142857143
2184,2184,/usr/share/perl5/Debconf/Element/Editor/String.pm,439,1.51,55.5,27.333333333333332,5.042857142857143
2185,2185,/usr/share/perl5/Debconf/Element/Web/Multiselect.pm,958,3.0300000000000002,104.16666666666667,53.5,9.7
2186,2186,/usr/lib/x86_64-linux-gnu/perl-base/Exporter/Heavy.pm,6416,19.57,658.5,330.0,56.81428571428572
2187,2187,/usr/share/ca-certificates/mozilla/Izenpe.com.crt,2122,6.449999999999999,213.83333333333334,107.0,18.614285714285714
2188,2188,/var/lib/dpkg/info/libsepol1:amd64.list,202,0.7999999999999999,30.833333333333332,15.333333333333334,3.1
2189,2189,/etc/rc6.d,4096,0.14,1.8333333333333333,1.1666666666666665,0.6142857142857143
2190,2190,/usr/lib/x86_64-linux-gnu/gconv/EUC-TW.so,26736,79.83,2692.8333333333335,1342.0,229.9857142857143
2191,2191,/usr/lib/x86_64-linux-gnu/gconv/IBM1008.so,18544,55.51,1867.1666666666667,943.6666666666666,159.7
2192,2192,/etc/ssl/certs/ISRG_Root_X1.pem,0,5.92,196.16666666666666,98.5,17.385714285714286
2193,2193,/etc/systemd/system/multi-user.target.wants/nginx.service,0,1.56,58.166666666666664,30.0,5.414285714285715
2194,2194,/usr/lib/x86_64-linux-gnu/gconv/IBM1153.so,18544,55.39,1867.1666666666667,933.5,160.87142857142857
2195,2195,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Adlm.pl,542,1.8,64.16666666666666,33.333333333333336,6.1
2196,2196,/var/lib/dpkg/info/nginx-module-image-filter.list,404,1.33,49.833333333333336,25.333333333333332,4.642857142857143
2197,2197,/etc/selinux/semanage.conf,2041,6.25,222.83333333333334,110.5,19.414285714285715
2198,2198,/lib/x86_64-linux-gnu/libresolv.so.2,93000,276.94,9314.5,4644.666666666667,798.6142857142858
2199,2199,/usr/share/perl5/Debconf/Element/Web/Select.pm,877,2.8000000000000003,99.5,50.666666666666664,9.042857142857143
2200,2200,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Jg/Gaf.pl,561,1.82,64.5,33.333333333333336,6.014285714285714
2201,2201,/usr/share/polkit-1/actions/org.dpkg.pkexec.update-alternatives.policy,2723,8.469999999999999,296.8333333333333,147.83333333333334,25.614285714285714
2202,2202,/usr/share/keyrings/debian-archive-buster-stable.gpg,2332,7.06,245.16666666666666,121.33333333333333,21.385714285714286
2203,2203,/usr/lib/x86_64-linux-gnu/gconv/IBM939.so,100464,299.74,10046.166666666666,5019.166666666667,861.1857142857143
2204,2204,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Gc/So.pl,2635,8.02,276.1666666666667,139.66666666666666,23.728571428571428
2205,2205,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Rohg.pl,565,1.87,66.83333333333333,32.666666666666664,6.328571428571428
2206,2206,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Vo/Tu.pl,901,2.87,100.83333333333333,51.333333333333336,8.928571428571429
2207,2207,/usr/lib/x86_64-linux-gnu/gconv/IBM278.so,18544,55.43,1865.5,933.1666666666666,161.32857142857142
2208,2208,/usr/lib/x86_64-linux-gnu/perl-base/unicore/To/Scx.pl,20739,61.92,2086.1666666666665,1044.8333333333333,180.5
2209,2209,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Syrc.pl,530,1.75,63.833333333333336,32.666666666666664,5.9
2210,2210,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/IDC/Y.pl,8778,26.290000000000003,898.8333333333334,447.3333333333333,77.35714285714286
2211,2211,/var/lib/dpkg/info/libmd0:amd64.md5sums,282,0.98,37.833333333333336,20.0,3.7857142857142856
2212,2212,/var/lib/dpkg/info/libpcre3:amd64.shlibs,156,0.62,24.5,12.5,2.5285714285714285
2213,2213,/var/lib/dpkg/info/ncurses-bin.list,898,2.88,99.16666666666667,50.0,8.957142857142857
2214,2214,/var/lib/dpkg/info/libpam-runtime.list,9471,28.3,960.5,478.8333333333333,82.15714285714286
2215,2215,/etc/fonts/conf.d/49-sansserif.conf,0,2.6,83.83333333333333,42.0,7.614285714285714
2216,2216,/usr/share/ca-certificates/mozilla/Entrust_Root_Certification_Authority_-_EC1.crt,1090,3.4,110.83333333333333,54.833333333333336,10.071428571428571
2217,2217,/usr/lib/x86_64-linux-gnu/libexpatw.so.1.6.12,186496,554.6800000000001,18628.833333333332,9313.5,1593.0142857142857
2218,2218,/var/lib/dpkg/info/curl.md5sums,453,1.55,57.833333333333336,33.0,5.7
2219,2219,/var/lib/dpkg/info/nginx-module-image-filter.postinst,573,1.8800000000000001,67.5,33.666666666666664,6.185714285714286
2220,2220,/etc/ssl/certs/eed8c118.0,0,3.0300000000000002,99.83333333333333,49.666666666666664,8.842857142857143
2221,2221,/etc/ssl/certs/32888f65.0,0,6.569999999999999,218.5,109.83333333333333,19.357142857142858
2222,2222,/etc/ssl/certs/USERTrust_RSA_Certification_Authority.pem,0,6.3999999999999995,212.5,105.66666666666667,18.442857142857143
2223,2223,/usr/share/perl5/Debconf/Element/Editor/Select.pm,834,2.7,94.16666666666667,47.5,8.67142857142857
2224,2224,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Ideo/Y.pl,740,2.37,90.5,46.333333333333336,8.157142857142858
2225,2225,/etc/ssl/certs/b0e59380.0,0,2.27,74.83333333333333,37.666666666666664,6.8428571428571425
2226,2226,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/Graph.pl,8440,25.43,856.5,428.0,73.9
2227,2227,/etc/ssl/certs/Certigna_Root_CA.pem,0,6.8999999999999995,230.16666666666666,114.66666666666667,19.9
2228,2228,/etc/nginx/conf.d,4096,0.14,1.8333333333333333,1.3333333333333335,0.6142857142857143
2229,2229,/usr/share/fontconfig/conf.avail/80-delicious.conf,597,1.9100000000000001,61.5,31.666666666666668,5.9
2230,2230,/var/lib/dpkg/info/sysvinit-utils.md5sums,638,2.08,75.83333333333333,37.0,6.728571428571429
2231,2231,/lib/x86_64-linux-gnu/security/pam_filter.so,18272,54.7,1844.8333333333333,920.6666666666666,157.92857142857142
2232,2232,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Bc/ES.pl,581,1.8900000000000001,68.5,34.666666666666664,6.414285714285715
2233,2233,/etc/ssl/certs/dc4d6a89.0,0,6.069999999999999,201.5,101.33333333333333,17.84285714285714
2234,2234,/etc/ssl/certs/f387163d.0,0,4.6,152.16666666666666,75.5,13.442857142857143
2235,2235,/usr/share/ca-certificates/mozilla/COMODO_ECC_Certification_Authority.crt,940,2.94,95.83333333333333,48.666666666666664,8.614285714285714
2236,2236,/var/lib/dpkg/info/libpam-runtime.md5sums,8034,24.1,814.1666666666666,407.3333333333333,69.87142857142857
2237,2237,/lib/x86_64-linux-gnu/libcrypt.so.1.1.0,202680,603.64,20229.833333333332,10198.5,1731.442857142857
2238,2238,/var/lib/dpkg/info/libbsd0:amd64.triggers,67,0.38,19.833333333333332,13.833333333333334,2.185714285714286
2239,2239,/usr/lib/x86_64-linux-gnu/gconv/IBM4899.so,18544,55.52,1865.8333333333333,937.1666666666666,160.07142857142858
2240,2240,/usr/share/ca-certificates/mozilla/Starfield_Class_2_CA.crt,1468,4.55,148.16666666666666,74.5,13.185714285714285
2241,2241,/etc/init.d/hwclock.sh,1748,5.369999999999999,176.5,89.0,15.557142857142857
2242,2242,/usr/share/debconf/debconf.conf,414,1.3800000000000001,52.5,26.166666666666668,4.928571428571429
2243,2243,/usr/share/common-licenses/Apache-2.0,11358,34.01,1147.8333333333333,571.5,99.07142857142857
2244,2244,/etc/ssl/certs/5273a94c.0,0,6.909999999999999,245.5,122.83333333333333,21.385714285714286
2245,2245,/var/lib/dpkg/info/debianutils.postinst,313,1.08,39.5,21.5,3.9
2246,2246,/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0,375424,1117.98,37514.833333333336,18766.333333333332,3209.3571428571427
2247,2247,/usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache,27002,80.69,2725.1666666666665,1362.5,233.4142857142857
2248,2248,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Mymr.pl,536,1.77,65.16666666666667,34.333333333333336,6.328571428571428
2249,2249,/etc/fonts/conf.d/60-generic.conf,0,6.26,216.16666666666666,109.16666666666667,18.7
2250,2250,/usr/share/fontconfig/conf.avail/30-metric-aliases.conf,13274,39.77,1335.5,662.5,114.35714285714286
2251,2251,/var/lib/dpkg/info/libgpg-error0:amd64.triggers,65,0.36,17.5,9.166666666666666,1.8714285714285714
2252,2252,/usr/share/pam/common-password.md5sums,357,1.2200000000000002,46.166666666666664,23.333333333333332,4.271428571428571
2253,2253,/usr/share/perl5/Debconf/FrontEnd/Noninteractive.pm,734,2.38,82.83333333333333,42.333333333333336,7.7
2254,2254,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/InPC/TopAndLe.pl,555,1.82,68.83333333333333,33.833333333333336,6.3
2255,2255,/usr/share/ca-certificates/mozilla/Hongkong_Post_Root_CA_1.crt,1168,3.65,116.5,59.333333333333336,10.7
2256,2256,/usr/lib/x86_64-linux-gnu/libgd.so.3.0.8,418472,1246.77,41834.833333333336,20915.5,3602.442857142857
2257,2257,/usr/lib/x86_64-linux-gnu/gconv/ISO-2022-CN-EXT.so,47224,140.66,4742.5,2369.5,405.7
2258,2258,/usr/lib/x86_64-linux-gnu/gconv/NATS-DANO.so,18544,55.33,1870.5,933.8333333333334,160.27142857142857
2259,2259,/usr/lib/x86_64-linux-gnu/perl-base/unicore/To/Lc.pl,8442,25.240000000000002,859.5,429.1666666666667,73.81428571428572
2260,2260,/usr/lib/x86_64-linux-gnu/libXpm.so.4,72872,217.15,7295.833333333333,3647.8333333333335,625.5285714285715
2261,2261,/etc/deluser.conf,604,2.01,75.83333333333333,37.166666666666664,6.871428571428571
2262,2262,/usr/lib/x86_64-linux-gnu/perl-base/Getopt/Long.pm,43358,129.13,4343.5,2173.5,375.6142857142857
2263,2263,/etc/ssl/certs/a94d09e5.0,0,8.44,281.8333333333333,141.33333333333334,24.5
2264,2264,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Dt/Nb.pl,539,1.75,64.83333333333333,33.0,6.242857142857143
2265,2265,/etc/fonts/conf.d/65-nonlatin.conf,0,24.14,802.1666666666666,405.0,69.1
2266,2266,/usr/share/fontconfig/conf.avail/10-hinting-slight.conf,696,2.22,73.83333333333333,36.333333333333336,6.642857142857143
2267,2267,/usr/lib/x86_64-linux-gnu/libicui18n.so.67,3160560,9410.68,315626.8333333333,157769.33333333334,26998.35714285714
2268,2268,/usr/lib/x86_64-linux-gnu/perl-base/unicore/To/Gc.pl,34957,104.41999999999999,3533.1666666666665,1771.8333333333333,303.07142857142856
2269,2269,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Arab.pl,1166,3.77,128.83333333333334,72.66666666666667,11.32857142857143
2270,2270,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Hmnp.pl,546,1.9700000000000002,82.83333333333333,33.0,6.185714285714286
2271,2271,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Gong.pl,573,1.9700000000000002,67.16666666666667,34.5,6.1571428571428575
2272,2272,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/800.pl,567,1.9600000000000002,67.16666666666667,34.5,6.1
2273,2273,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Emoji/Y.pl,2299,7.35,248.16666666666666,125.16666666666667,22.214285714285715
2274,2274,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/In/12_0.pl,8403,26.520000000000003,856.1666666666666,426.8333333333333,73.15714285714286
2275,2275,/usr/share/ca-certificates/mozilla/CA_Disig_Root_R2.crt,1935,6.1899999999999995,198.5,99.5,17.47142857142857
2276,2276,/var/lib/dpkg/info/libext2fs2:amd64.triggers,67,0.41000000000000003,19.166666666666668,9.333333333333334,1.957142857142857
2277,2277,/usr/share/perl5/Debconf/Element/Noninteractive/Boolean.pm,178,0.7,27.5,14.0,2.9
2278,2278,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Dupl.pl,561,1.9700000000000002,64.5,32.33333333333333,5.985714285714286
2279,2279,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/GCB/CN.pl,690,2.3400000000000003,78.5,40.0,7.328571428571428
2280,2280,/etc/ssl/certs/Hongkong_Post_Root_CA_3.pem,0,6.67,211.16666666666666,105.33333333333333,18.385714285714286
2281,2281,/var/lib/dpkg/info/liblzma5:amd64.md5sums,480,1.6900000000000002,59.833333333333336,29.0,5.5
2282,2282,/usr/lib/x86_64-linux-gnu/perl-base/IO/Socket.pm,9866,30.970000000000002,996.5,498.8333333333333,85.92857142857143
2283,2283,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Khar.pl,587,2.02,69.83333333333333,35.166666666666664,6.442857142857143
2284,2284,/var/lib/dpkg/info/libwebp6:amd64.md5sums,290,1.06,41.166666666666664,19.833333333333332,3.9571428571428573
2285,2285,/var/lib/dpkg/info/nginx-module-geoip.md5sums,584,2.03,67.83333333333333,34.666666666666664,6.185714285714286
2286,2286,/etc/ssl/certs/40547a79.0,0,4.89,160.83333333333334,80.5,14.1
2287,2287,/lib/systemd/system/e2scrub_all.service,297,1.1,41.5,20.666666666666668,3.8142857142857145
2288,2288,/usr/share/keyrings/debian-archive-stretch-stable.gpg,2263,7.2299999999999995,237.16666666666666,117.5,20.814285714285713
2289,2289,/usr/lib/x86_64-linux-gnu/libunistring.so.2.1.0,1574952,4694.3,157320.5,78651.16666666667,13462.92857142857
2290,2290,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/SB/LO.pl,7135,21.68,759.1666666666666,376.3333333333333,65.01428571428572
2291,2291,/var/lib/dpkg/info/liblz4-1:amd64.symbols,3634,11.1,377.8333333333333,189.0,32.75714285714286
2292,2292,/usr/share/perl5/Debconf/Element/Gnome/Boolean.pm,684,2.19,79.5,40.166666666666664,7.185714285714286
2293,2293,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/5000.pl,589,1.9600000000000002,69.5,34.166666666666664,6.3
2294,2294,/usr/lib/x86_64-linux-gnu/perl-base/unicore/To/InPC.pl,9401,28.1,952.8333333333334,476.3333333333333,81.9
2295,2295,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/3_16.pl,545,1.81,65.16666666666667,32.33333333333333,6.1571428571428575
2296,2296,/var/lib/dpkg/info/login.conffiles,33,0.26,13.5,7.5,1.5571428571428572
2297,2297,/var/lib/dpkg/info/libzstd1:amd64.triggers,67,0.36,15.833333333333334,8.0,1.8142857142857143
2298,2298,/usr/lib/x86_64-linux-gnu/libnsl.so.2,97560,290.67,9751.166666666666,4881.666666666667,833.2142857142857
2299,2299,/usr/lib/x86_64-linux-gnu/gconv/ISO8859-4.so,14448,43.08,1461.1666666666667,731.5,125.47142857142858
2300,2300,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/3_4.pl,591,1.9500000000000002,69.83333333333333,34.333333333333336,6.385714285714286
2301,2301,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/ExtPict/Y.pl,1433,4.4399999999999995,163.83333333333334,81.0,14.32857142857143
2302,2302,/etc/ssl/certs/DST_Root_CA_X3.pem,0,3.7600000000000002,124.16666666666667,63.666666666666664,11.32857142857143
2303,2303,/var/lib/dpkg/info/libnettle8:amd64.symbols,19218,57.4,1935.8333333333333,965.5,167.04285714285714
2304,2304,/var/lib/dpkg/info/ncurses-base.conffiles,21,0.23,12.833333333333334,6.5,1.5285714285714285
2305,2305,/usr/lib/x86_64-linux-gnu/gconv/ISO8859-11.so,18544,55.27,1878.1666666666667,931.8333333333334,160.15714285714284
2306,2306,/usr/share/pam/common-account.md5sums,107,0.49,20.833333333333332,10.5,2.2714285714285714
2307,2307,/usr/share/perl5/Debconf/Element/Noninteractive/Note.pm,175,0.6799999999999999,28.833333333333332,13.166666666666666,2.6714285714285713
2308,2308,/usr/lib/x86_64-linux-gnu/libudev.so.1,157904,470.48,15744.166666666666,7885.0,1349.7571428571428
2309,2309,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/SB/CL.pl,963,3.0700000000000003,109.5,54.166666666666664,9.957142857142857
2310,2310,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Age/V32.pl,1116,3.44,121.5,61.833333333333336,10.757142857142858
2311,2311,/etc/rcS.d/S01hwclock.sh,1748,5.449999999999999,192.83333333333334,95.16666666666667,16.7
2312,2312,/lib/x86_64-linux-gnu/librt-2.31.so,39912,118.91,3982.5,1993.0,341.84285714285716
2313,2313,/lib/x86_64-linux-gnu/libext2fs.so.2.4,438608,1306.0,43683.5,22022.5,3742.157142857143
2314,2314,/var/lib/dpkg/info/libpsl5:amd64.list,284,1.06,45.833333333333336,29.333333333333332,4.642857142857143
2315,2315,/etc/ssl/certs/349f2832.0,0,5.97,195.16666666666666,99.0,17.357142857142858
2316,2316,/usr/lib/nginx/modules/ngx_stream_geoip_module.so,19864,59.440000000000005,1999.8333333333333,1002.8333333333334,172.32857142857142
2317,2317,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Khoj.pl,536,1.79,64.83333333333333,32.666666666666664,5.985714285714286
2318,2318,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/8.pl,1728,5.29,183.5,92.5,15.814285714285715
2319,2319,/var/lib/dpkg/info/libtiff5:amd64.triggers,65,0.35,18.5,9.666666666666666,1.8714285714285714
2320,2320,/usr/lib/x86_64-linux-gnu/libXau.so.6,14496,43.64,1448.8333333333333,729.3333333333334,124.44285714285714
2321,2321,/usr/lib/x86_64-linux-gnu/libgd.so.3,418472,1246.48,41659.166666666664,21123.5,3576.9857142857145
2322,2322,/var/lib/dpkg/info/libnsl2:amd64.triggers,67,0.42000000000000004,24.5,16.666666666666668,2.6142857142857143
2323,2323,/usr/share/perl5/Debconf/Element/Editor/Progress.pm,235,0.87,34.5,18.0,3.3285714285714287
2324,2324,/usr/lib/x86_64-linux-gnu/gconv/IBM4971.so,18544,55.33,1861.1666666666667,934.5,161.7
2325,2325,/usr/lib/x86_64-linux-gnu/gconv/IBM891.so,18544,55.39,1866.1666666666667,936.8333333333334,160.27142857142857
